board_code,board_name,board_type,category,subcategory,main_element,secondary_element,wood_score,fire_score,earth_score,metal_score,water_score,confidence,reason,paid_required,source,updated_at,need_review
BK1187,小红书概念,concept,概念板块,小红书概念,water,fire,0,40,0,0,60,100,核心是平台流量、数据和交易流动，副属性是传播显化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1101,先进封装,concept,概念板块,先进封装,fire,metal,0,65,0,35,0,100,核心是信息处理和算力显化，副属性是精密规则成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0695,小金属概念,concept,概念板块,小金属概念,metal,earth,0,0,30,70,0,100,核心是资源控制、定价边界和成型规则，副属性是资源承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1710,先进制造风格,concept,概念板块,先进制造风格,wood,fire,65,35,0,0,0,100,核心是新技术路线生长和产业扩张，副属性是热度显化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0825,新零售,concept,概念板块,新零售,water,fire,0,40,0,0,60,100,核心是商品、订单和渠道流动，副属性是消费显化和传播。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0833,小米概念,concept,概念板块,小米概念,fire,wood,40,60,0,0,0,100,核心是终端产品显化和消费热度释放，副属性是技术生态生长。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1155,小米汽车,concept,概念板块,小米汽车,fire,wood,40,60,0,0,0,100,核心是终端产品显化和消费热度释放，副属性是技术生态生长。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0958,虚拟电厂,concept,概念板块,虚拟电厂,fire,water,0,60,0,0,40,100,核心是能源释放、驱动和显化，副属性是储藏、调度或流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1190,虚拟机器人,concept,概念板块,虚拟机器人,wood,fire,70,30,0,0,0,100,核心是智能体能力持续迭代和场景扩展，副属性是数字形象的显化表达。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1055,虚拟数字人,concept,概念板块,虚拟数字人,fire,wood,35,65,0,0,0,100,核心是数字形象表达和显化，副属性是智能内容生态生长。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0722,虚拟现实,concept,概念板块,虚拟现实,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0493,新能源,concept,概念板块,新能源,wood,fire,60,40,0,0,0,100,核心是产业替代和成长扩张，副属性是能源释放和显化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0900,新能源车,concept,概念板块,新能源车,wood,fire,65,35,0,0,0,100,核心是出行体系替代和产业成长，副属性是电驱动能量释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1667,小盘成长,concept,概念板块,小盘成长,wood,fire,70,30,0,0,0,100,核心是扩张生长和预期上行，副属性是市场热度显化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1643,小盘股,concept,概念板块,小盘股,earth,metal,0,0,60,40,0,100,核心是稳定承载和估值锚定，副属性是规则边界和确定性。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1668,小盘价值,concept,概念板块,小盘价值,earth,metal,0,0,60,40,0,100,核心是稳定承载和估值锚定，副属性是规则边界和确定性。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0519,稀缺资源,concept,概念板块,稀缺资源,metal,earth,0,0,30,70,0,100,核心是资源控制、定价边界和成型规则，副属性是资源承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1651,显示技术,concept,概念板块,显示技术,fire,metal,0,65,0,35,0,100,核心是信息处理、显示和能量显化，副属性是精密规则成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0578,稀土永磁,concept,概念板块,稀土永磁,metal,wood,30,0,0,70,0,100,核心是战略资源和磁材定价权的控制属性，副属性是新能源与机器人等成长应用的拉动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1080,新型城镇化,concept,概念板块,新型城镇化,earth,metal,0,0,65,35,0,100,核心是空间承载、稳定和建设转化，副属性是结构成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1652,新消费,concept,概念板块,新消费,fire,wood,40,60,0,0,0,100,核心是消费表达和场景显化，副属性是需求生长。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1150,新型工业化,concept,概念板块,新型工业化,wood,fire,65,35,0,0,0,100,核心是新技术路线生长和产业扩张，副属性是热度显化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0712,一带一路,concept,概念板块,一带一路,water,earth,0,0,40,0,60,100,核心是跨区域流通和外部适应，副属性是基础设施承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0556,移动支付,concept,概念板块,移动支付,water,metal,0,0,0,40,60,100,核心是信息、资金或身份的流动适配，副属性是规则确权。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0914,医废处理,concept,概念板块,医废处理,earth,water,0,0,65,0,35,100,核心是承接修复和系统调和，副属性是回收、流动和净化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0683,央国企改革,concept,概念板块,央国企改革,earth,wood,40,0,60,0,0,100,核心是区域或资产平台承载，副属性是改革生长扩展。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0677,粤港自贸,concept,概念板块,粤港自贸,water,earth,0,0,40,0,60,100,核心是贸易、资金和要素流动，副属性是区域平台承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0961,有机硅概念,concept,概念板块,有机硅概念,fire,earth,0,60,40,0,0,100,核心是转化、反应和释放，副属性是承接加工和稳定供给。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0579,云计算,concept,概念板块,云计算,water,fire,0,40,0,0,60,100,核心是资源调度、弹性适应和流动调用，副属性是计算能力显化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0653,养老概念,concept,概念板块,养老概念,wood,water,65,0,0,0,35,100,核心是生命修复、培育和健康生长，副属性是孕育、储藏和适应。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1138,液冷概念,concept,概念板块,液冷概念,water,fire,0,30,0,0,70,100,核心是散热流动、顺势调节和适应，副属性是承接算力释放后的热量。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0823,养老金,concept,概念板块,养老金,metal,water,0,0,0,60,40,100,核心是金融规则、风险边界和定价控制，副属性是资金流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0668,医疗器械概念,concept,概念板块,医疗器械概念,wood,water,65,0,0,0,35,100,核心是生命修复、培育和健康生长，副属性是孕育、储藏和适应。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0889,医美概念,concept,概念板块,医美概念,fire,wood,40,60,0,0,0,100,核心是外在形象表达和显化，副属性是消费升级生长。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1056,幽门螺杆菌概念,concept,概念板块,幽门螺杆菌概念,wood,earth,60,0,40,0,0,100,核心是生命供给、修复或健康培育，副属性是稳定消费承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0606,油气设服,concept,概念板块,油气设服,fire,water,0,60,0,0,40,100,核心是能源释放与服务转化，副属性是资源储藏和流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1649,油气资源,concept,概念板块,油气资源,fire,water,0,60,0,0,40,100,核心是能源释放与服务转化，副属性是资源储藏和流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0610,央视50_,concept,概念板块,央视50_,metal,water,0,0,0,60,40,100,核心是市场制度和规则边界，副属性是资金流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0847,影视概念,concept,概念板块,影视概念,fire,water,0,70,0,0,30,100,核心是内容表达、传播和注意力显化，副属性是信息流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0664,婴童概念,concept,概念板块,婴童概念,wood,water,65,0,0,0,35,100,核心是生命修复、培育和健康生长，副属性是孕育、储藏和适应。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1161,英伟达概念,concept,概念板块,英伟达概念,fire,earth,0,70,30,0,0,100,核心是计算能量释放，副属性是基础设施承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1192,雅下水电概念,concept,概念板块,雅下水电概念,earth,metal,0,0,65,35,0,100,核心是基础设施承载和建设转化，副属性是结构成型与规则管控。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0603,页岩气,concept,概念板块,页岩气,fire,water,0,60,0,0,40,100,核心是能源释放与服务转化，副属性是资源储藏和流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1712,医药医疗风格,concept,概念板块,医药医疗风格,wood,water,65,0,0,0,35,100,核心是生命修复、培育和健康生长，副属性是孕育、储藏和适应。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1009,元宇宙概念,concept,概念板块,元宇宙概念,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1025,预制菜概念,concept,概念板块,预制菜概念,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1072,中俄贸易概念,concept,概念板块,中俄贸易概念,water,metal,0,0,0,40,60,100,核心是汇率、贸易和资金流动，副属性是制度边界。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0628,智慧城市,concept,概念板块,智慧城市,earth,water,0,0,60,0,40,100,核心是城市平台承载与综合治理，副属性是数据流动调度。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1069,智慧灯杆,concept,概念板块,智慧灯杆,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0886,智慧政务,concept,概念板块,智慧政务,metal,water,0,0,0,60,40,100,核心是政务规则、治理边界和流程控制，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0718,证金持股,concept,概念板块,证金持股,metal,water,0,0,0,60,40,100,核心是市场制度、规则和边界，副属性是资金流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1638,最近多板,concept,概念板块,最近多板,fire,wood,30,70,0,0,0,100,核心是业绩或交易热度显化，副属性是动能扩张。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1005,专精特新,concept,概念板块,专精特新,wood,fire,65,35,0,0,0,100,核心是新技术路线生长和产业扩张，副属性是热度显化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0907,转基因,concept,概念板块,转基因,wood,water,65,0,0,0,35,100,核心是生命修复、培育和健康生长，副属性是孕育、储藏和适应。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0641,智能穿戴,concept,概念板块,智能穿戴,fire,wood,40,60,0,0,0,100,核心是终端产品显化和消费热度释放，副属性是技术生态生长。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0656,智能电视,concept,概念板块,智能电视,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0581,智能电网,concept,概念板块,智能电网,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0680,智能家居,concept,概念板块,智能家居,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1182,智谱AI概念,concept,概念板块,智谱AI概念,wood,fire,70,30,0,0,0,100,核心是模型能力迭代和生态扩展，副属性是应用热度释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1669,中盘成长,concept,概念板块,中盘成长,wood,fire,70,30,0,0,0,100,核心是扩张生长和预期上行，副属性是市场热度显化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1664,中盘股,concept,概念板块,中盘股,earth,metal,0,0,60,40,0,100,核心是稳定承载和估值锚定，副属性是规则边界和确定性。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1670,中盘价值,concept,概念板块,中盘价值,earth,metal,0,0,60,40,0,100,核心是稳定承载和估值锚定，副属性是规则边界和确定性。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0945,装配建筑,concept,概念板块,装配建筑,earth,metal,0,0,65,35,0,100,核心是空间承载、稳定和建设转化，副属性是结构成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1639,周期股,concept,概念板块,周期股,metal,earth,0,0,40,60,0,100,核心是供需边界和价格收敛扩张循环，副属性是资源承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0801,增强现实,concept,概念板块,增强现实,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
